camis,yelp_id,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating
40384188,jo30o65XFWmgMJS86zFiFQ,3.9,959.0,2.0,italian,0
40384340,EYH4FiA2phvYg73Jjw1KSA,3.4,1573.0,2.0,"breakfast_brunch,tradamerican,comfortfood",0
40384528,CVxz9B5ncpMwVK1bk_c1YA,4.0,3456.0,2.0,ukrainian,1
40384575,U4hVgfbgUMUHpXemMDHGSA,3.0,30.0,2.0,"hotdogs,burgers",0
40384662,xjAWgsBPEWpWMGw3wsDkwA,3.7,49.0,1.0,pizza,0
40384671,A8zppFZvBDGUKRSUrzJWMg,3.8,716.0,3.0,"french,bars",0
40384920,rBCqVm8yhMKeLLP2mdghGw,3.6,75.0,1.0,"bakeries,greek",0
40385057,gVDwaPyXxsSIZnw2VKuPGA,3.0,48.0,2.0,"newamerican,desserts,sandwiches",0
40385157,FakrQWMNdYoBIp18Tpvn0Q,3.6,165.0,2.0,"italian,mediterranean,spanish",0
40385161,2ajolU30h6rq66lm-qU1_w,3.4,106.0,2.0,"bars,tradamerican,mexican",0
40385461,oq-3mheTFeiOq6ojzdzSNg,2.9,515.0,2.0,"brazilian,mexican,cocktailbars",0
40385580,cUNFGQB2I3GI_vqy2OBW3Q,3.6,379.0,3.0,italian,0
40385584,aUUx_uaKsO2oeNVSjUAN3g,3.8,180.0,1.0,pizza,0
40385587,tGBSU8KobmANg_3CEV4ZMg,3.5,185.0,2.0,newamerican,0
40385680,OjROT0QCdnOzkA2if9Ecag,3.7,67.0,0.0,catering,0
40385693,,,,,,0
40385774,G16v_BzYeVHDPTUofRifVw,3.4,325.0,2.0,"newamerican,sandwiches",0
40385852,d15lwNLOlLSeaAYqPadntw,4.2,324.0,2.0,italian,1
40385873,FRvBDFBsAN8fOJZz0nL_SQ,2.9,934.0,2.0,pizza,0
40385885,JOP6kIBIPMoQkygEqU9l5g,3.7,159.0,3.0,"steak,irish,venues",0
40385955,5oQBuResjp-Rs_1ys5EH0A,3.7,51.0,1.0,pizza,0
40386001,OmB4X44Ru8gjD6qgSNlXdg,3.4,198.0,3.0,italian,0
40386058,XXsTMRgFBITWL-fSbkmUfQ,4.0,370.0,2.0,"sushi,steak,japanese",1
40386067,pK5mMPSBTnaiXlNgKr8CpA,3.9,74.0,1.0,"burgers,donuts,coffee",0
40386147,KFNYlukrDsFBVA0qkXEduw,4.0,112.0,1.0,"pubs,sportsbars,tradamerican",1
40386278,4aWNZNBGRetGOcdgwRq2Kw,3.7,60.0,2.0,"pizza,italian",0
40386303,IUYI_8EFBzouMfl81hofhg,3.8,293.0,2.0,"pizza,italian,vegetarian",0
40386425,VIBI667Zm2u_m0gn3gDWvA,3.2,139.0,2.0,diners,0
40386528,j2TH9bdDhRVI3klRXsWu6w,3.7,73.0,2.0,italian,0
40386556,OZBEjMD7BvvQ4iyf9d0Z9w,2.7,239.0,2.0,"tradamerican,diners",0
40386569,Qab4GBAxxjacF4KsXLFETA,3.8,445.0,1.0,"pizza,italian",0
40386570,vHBKc-ka_goJPxtHt8Zcvw,3.7,452.0,1.0,gaybars,0
40386612,fhc0YhQnJlICmqvdIh2kLg,3.3,193.0,1.0,"hotdogs,burgers",0
40386619,GeoR6dpTUEpdIoyAd68Irg,3.9,473.0,3.0,"greek,mediterranean",0
40386646,6JGzboP5YAdaSTk7T4Bxzg,4.3,43.0,0.0,"social_clubs,venues,nonprofit",1
40386672,yLD5SwW0EUTSpFY2_MePug,2.9,41.0,1.0,"newamerican,caribbean,soup",0
40386675,968r2kMB3ZWkyZxOm4XoRw,4.0,187.0,2.0,"pubs,irish,beergardens",1
40386722,oVOJRE1fAecZMN1Uo0Fv3g,4.0,73.0,1.0,pizza,1
40386747,megxpLA5KciBJbW-jNm2RQ,3.5,329.0,3.0,"italian,wine_bars,cocktailbars",0
40386837,HSQodPxknZmHsiKQOqtQ5A,2.7,24.0,1.0,"hotdogs,burgers",0
40386976,J_9-q-WFMWg5swNVzzZ_XA,3.6,472.0,2.0,mexican,0
40386999,oEjWa3AETzPQfM3S1wRiLA,3.8,110.0,3.0,italian,0
40387027,iyALV4gACy4elWWNAA-cAQ,3.5,101.0,1.0,"latin,peruvian",0
40387143,vSBRihG2WT6qQBhrtNCNQg,4.0,37.0,1.0,"hotdogs,burgers",1
40387162,-58--bg-KKUNArp18U4llA,3.9,239.0,3.0,italian,0
40387178,FrP1M_FxPABkjW8_5YjmpQ,3.3,40.0,1.0,"hotdogs,burgers",0
40387243,cg4PDOCn3CRA_wr3s6_y7w,3.7,189.0,2.0,"pizza,italian,gluten_free",0
40387277,2LRg0V0K1iG6JqIvCND5kg,3.8,447.0,1.0,"pubs,tradamerican",0
40387418,2naDr1913zJk7Y1f2wsWYw,3.2,328.0,1.0,"bagels,salad,breakfast_brunch",0
40387754,LXdblKc5g1Dp17xiV-Am1w,4.0,1371.0,3.0,italian,1
40387825,du9SDocmZL7fSggsMMoz0g,2.8,50.0,2.0,newamerican,0
40387861,unvPj03e9UQfzxgfuog68g,3.5,883.0,2.0,diners,0
40388019,wVNO9yNQVrhDTCTKrPtbkw,4.4,68.0,2.0,"sandwiches,fooddeliveryservices",1
40388091,C2E1E0o-ssSrf_dokwxTXg,4.2,461.0,2.0,"ethiopian,eritrean,vegan",1
40388194,t1biT7XpKaUWG8UEWJMV1Q,3.3,496.0,2.0,"musicvenues,cocktailbars,danceclubs",0
40388218,oV424-PaBMTE99BqGLotYQ,3.8,365.0,2.0,"diners,breakfast_brunch,pubs",0
40388253,pActhgEO_W93xEXv_SMnnw,3.3,7.0,2.0,"pizza,italian",0
40388260,mQJOBrwmBAwyVdU773r_Fg,4.4,41.0,1.0,"pizza,kosher",1
40388269,MqUzQlvAeymiP2Jru_4oNw,2.8,25.0,1.0,"hotdogs,burgers",0
40388277,,,,,,0
40388321,s33HF6gGTWo3D7QxBMv9ow,3.4,731.0,2.0,"southern,cocktailbars",0
40388419,F6ReGpF94EKWzh6dSRVIrQ,3.3,97.0,1.0,"italian,pizza",0
40388578,ubjgMch7fGLJNW60M2xilg,4.0,550.0,2.0,"divebars,tradamerican,sportsbars",1
40388639,Skh1YcfbxMP58I4qMM75QA,3.7,55.0,1.0,pizza,0
40388640,KeFBVfJCqhjCP-8Yv9qARQ,4.3,41.0,0.0,social_clubs,1
40388672,MQ2nzpS4FHTw_PlCcRfUpw,2.9,267.0,2.0,"greek,diners",0
40388784,,,,,,0
40388787,eby9pE6FzmwjoYRVzDpzew,3.8,94.0,3.0,italian,0
40388818,0lZeHrKy9DLfBxek_oR3Kg,3.7,479.0,2.0,"japanese,sushi",0
40388823,9OKc9dAnIVmBWae_x8a0bg,4.2,373.0,3.0,"tradamerican,steak,seafood",1
40388901,wSlGpwSIecbqy1KRSO_YVg,3.7,344.0,2.0,"latin,dominican,breakfast_brunch",0
40388935,i9W3EVA6FjB6lWWSEmhndA,3.8,1093.0,2.0,"bars,japanese",0
40389114,1To57srDy-cVko5QWGcogA,4.1,523.0,1.0,pizza,1
40389243,PajKY49h4SpvSr-TW3lwCQ,4.2,591.0,3.0,italian,1
40389356,6nOxwnuN0ZwLX3h3JYSJnA,2.9,941.0,2.0,"breakfast_brunch,greek,tradamerican",0
40389455,ths_Y7kMvNN2afpgz_uB-Q,3.4,120.0,2.0,"gaybars,pianobars",0
40389701,02sUerL13Wt4Ii2-kDzlow,4.0,504.0,1.0,pizza,1
40389732,bJwcf-h06wX6Yo3kVkajww,3.6,307.0,3.0,"italian,venues",0
40389807,XT_5b_PQvYivc1T9RPdS3A,3.6,71.0,1.0,"delis,bagels,sandwiches",0
40389819,rsO1RtxnYImH59xLZLrzgg,2.8,140.0,2.0,diners,0
40389881,o0fASE2gYWTYDECrXbnMNw,3.1,235.0,2.0,"pubs,tradamerican,seafood",0
40390163,j4dGkqL-OK9YH8Sl2eOWEg,3.6,1631.0,2.0,"mexican,cocktailbars",0
40390266,X7IBWrbEgzsVC_QwYjet6g,4.2,63.0,0.0,venues,1
40390409,Rx3m7vtf-eWBSQ4AavQl8g,3.6,43.0,1.0,"burgers,sandwiches",0
40390536,p-JaS3lxVQGdJp4ikjzqfg,4.1,288.0,2.0,indpak,1
40390696,R18bhjYmKxpwfkwGFlWW2g,3.5,660.0,2.0,"korean,noodles,tradamerican",0
40390729,AueNlbGgNmsGJW2tLZrrZw,4.1,19.0,1.0,breakfast_brunch,1
40390758,8po0WRavzx7nwwOSXK7Yhw,2.1,43.0,1.0,"hotdogs,burgers",0
40390850,1Jdjm-JHIghzmNhb4F8XYA,3.9,91.0,2.0,"italian,seafood",0
40390973,,,,,,0
40391032,TYUcE9t6bA9kCEqRNud5Dg,3.8,237.0,3.0,"mideastern,cafes",0
40391060,OkhbpTKJMb5_osTuynmT9Q,3.5,194.0,2.0,"tradamerican,wine_bars,cocktailbars",0
40391086,BdRitMB4acSCj5OacBwJ2A,4.0,1.0,0.0,"pizza,chicken_wings,sandwiches",1
40391092,O1soWi5-wQiGgfzLqDC0CQ,3.4,5.0,0.0,cafes,0
40391121,wmT2ZK9Z9srX8UUR5D1q_A,3.7,459.0,2.0,"pizza,bars,italian",0
40391143,VzHdgvEv9bx9RVrNbhsmQw,4.0,877.0,2.0,"bakeries,desserts",1
40391154,Tb4J6rlRYVrJ_IL5CjbJTQ,3.5,144.0,2.0,"tradamerican,irish_pubs",0
40391205,ZtzmQayiWzHSvA-U8WZX3A,4.0,42.0,1.0,"pizza,italian",1
40391259,nGZvZL8s33YVfviUFsB1qQ,3.7,297.0,2.0,"bakeries,caribbean",0
40391272,kTKmoQ8h5LZILeOk36x7dA,4.3,39.0,2.0,dominican,1
40391284,4BgqfbDg1vND9ghpzxdx0A,4.8,85.0,0.0,"contractors,interiordesign,kitchenandbath",1
40391304,8u9HZbzpry_cg8-8FBEKvA,3.7,70.0,0.0,venues,0
40391350,vXBeCSeLpniRFyoIrpxW7w,3.9,109.0,1.0,pizza,0
40391383,VPvvrls8TpXlM8k9qjqigw,2.5,127.0,1.0,airportlounges,0
40391498,dv-RaOwKFizDe4c5-sVJ5w,4.0,340.0,2.0,"chinese,peruvian,bbq",1
40391531,tyM20Xp41uWm5-q_htVQmA,3.6,1377.0,2.0,"british,comfortfood,tea",0
40391639,y_noCB3ecG13RqNi4SdR2w,2.3,31.0,1.0,"hotdogs,burgers,coffee",0
40391640,5PSrFsIp4i-WZma35JDSQw,1.7,89.0,0.0,propertymgmt,0
40391695,rbIrit8gZwfyEOdEOeX7jg,3.9,217.0,3.0,"italian,venues,pizza",0
40391699,bb4TLfMexv3XPy864A09ug,3.8,1035.0,1.0,"bagels,breakfast_brunch,delis",0
40391808,iIlCtM59qnOqy2wmCTEz7A,3.8,91.0,2.0,"breakfast_brunch,tradamerican,burgers",0
40391824,zfGl2ar3rwX0UcbigaG-CQ,5.0,1.0,0.0,social_clubs,1
40391857,Tw7bIH7iyI1mK1o070w1Vw,4.1,137.0,2.0,italian,1
40391979,PVopETBEs62LH-bSuRBk9A,2.5,35.0,2.0,"cafes,diners,breakfast_brunch",0
40391999,X9m0Z_fNmW26MgIMqTa8Ng,4.1,70.0,2.0,"cocktailbars,wine_bars,vermouthbars",1
40392063,SbcYZtynualn3Jljt4Mxxg,4.0,107.0,1.0,"pubs,sportsbars",1
40392140,V09Fm1EeY-Mp7FVt78sceg,4.3,42.0,1.0,pizza,1
40392256,eNqXn25w4Xgawhsp06ftZg,1.6,107.0,1.0,"hotdogs,burgers,coffee",0
40392313,W_1vulKdSIzuad02_2v_-g,3.9,88.0,2.0,"cafes,italian",0
40392384,vrLu1p178mbXvSXAvbr1Tg,2.7,103.0,2.0,"poolhalls,bars",0
40392388,rXSg2TOOcAXkXeF7CFRMEQ,2.8,530.0,1.0,"bagels,delis",0
40392410,vqJiqXSpZajQB9c7c4JN_A,2.3,27.0,1.0,"donuts,coffee",0
40392496,0Q13lJ3OHXOuBVpN6jeTjw,3.9,1091.0,2.0,french,0
40392668,2velFKeveC-3-2jE4wZtng,3.6,104.0,1.0,divebars,0
40392834,,,,,,0
40392872,kMxXLrASxsbmS-ZzAaBe-A,3.9,605.0,2.0,irish_pubs,0
40392940,MJY_-tBts2urHnbtxedwqQ,3.1,11.0,0.0,"mexican,seafood,burgers",0
40393044,TZto7AjdA337XIw66AOpUw,3.8,394.0,4.0,italian,0
40393051,eiwrClshr8KJGzEk0qY4HA,3.8,51.0,2.0,gaybars,0
40393093,XEPcwoElQ9G-6VR91sRoJg,2.8,77.0,2.0,salvadoran,0
40393118,WgQkB7cbPNgj0pLin7gQtw,3.3,163.0,2.0,"chinese,spanish,asianfusion",0
40393154,GuDZa4C__tOur0nV0cp-jw,3.2,253.0,2.0,"poolhalls,venues,cocktailbars",0
40393243,0Y8dv9UHGquFkWlVK7PdjA,4.0,220.0,1.0,"mexican,hotdogs,breakfast_brunch",1
40393378,Jt1rwPZPKGdN9BcHCjPgWQ,3.3,646.0,2.0,"diners,breakfast_brunch,burgers",0
40393395,C0hJ0ruUxmNEGH1swH0Nvg,3.7,605.0,2.0,diners,0
40393413,l1roBKJeAEGNWjN__lRGxQ,3.8,138.0,1.0,pizza,0
40393519,_owMBYfzT9dO7FXGXXzXqA,3.6,613.0,2.0,"tradamerican,sportsbars,chicken_wings",0
40393558,FGNaRVxmVGDPiPiN9AJatA,3.6,130.0,2.0,irish_pubs,0
40393563,4mJpHNQO24g22TEt96TLOA,1.6,77.0,0.0,bowling,0
40393570,K9kL1ice5jlkPXcNyTus3Q,3.7,630.0,2.0,"italian,pastashops,wine_bars",0
40393688,7HKbzaBqYI4VpA8yADof3A,3.1,14.0,0.0,"fooddeliveryservices,breakfast_brunch,cocktailbars",0
40393712,y_ylOQzCP-9D_4DcUIJ3jA,3.9,706.0,2.0,"japanese,bbq,hotpot",0
40393725,RsS3i61okRonV0hI4EBPGg,5.0,2.0,0.0,"juicebars,burgers,delis",1
40393761,gvul1x9MMawVzStJpfGoLA,3.5,114.0,4.0,"italian,wine_bars",0
40393772,Hnj8w5j6eaIt2NiSQc7TGg,3.5,504.0,3.0,"vietnamese,french,breakfast_brunch",0
40393787,BwbYpXk1FPPCywXErgiVpg,2.8,6.0,2.0,"donuts,coffee,bagels",0
40393832,q_S2aqatVREvceTHI6c-lw,4.4,15.0,1.0,"sportsbars,irish_pubs,irish",1
40393861,,,,,,0
40393977,LPfugQnk7Sj9VH2Gl-z5Rw,5.0,3.0,0.0,pizza,1
40393985,oUVX94JtKyLPXozC2hemCg,4.2,527.0,2.0,italian,1
40394007,H1QphdrrsaB472y9HXi2Ow,3.9,1704.0,3.0,"lounges,cocktailbars",0
40394028,q1F09j4JFRZQJ2e11m7lGg,4.0,60.0,3.0,italian,1
40394030,xuMM_EDCM7X4sSN1rVcDXg,4.0,167.0,2.0,diners,1
40394037,tdTIeU50BdNQVvABucI0Kg,3.1,45.0,1.0,"hotdogs,burgers",0
40394068,xdiA7k9sfNvlexgxyEP_mQ,3.8,731.0,2.0,"burgers,tradamerican",0
40394110,TikAlBfPzWZQ9h5yk8Mmdg,4.5,237.0,2.0,"pubs,tradamerican,irish",1
40394190,sZvcZ6TcO0iti6h8CDO2nw,3.7,221.0,1.0,bakeries,0
40394207,5XQgZQF-5N94bkQ2d_PJIQ,4.1,386.0,2.0,french,1
40394392,cGqMEMQFtkB3hIGfLy2R3A,3.3,1371.0,2.0,italian,0
40394401,LJfveecaTYurCxv1Al9iFw,3.8,304.0,2.0,"french,cocktailbars",0
40394518,d-3iSxCYj8i5bvivBgf_kQ,4.1,133.0,2.0,"portuguese,spanish,wine_bars",1
40394555,byijh-1_NEYYJIXG8uemJg,4.2,1085.0,2.0,"italian,pizza,cocktailbars",1
40394600,H4wpmnW-MtdOKeK8mwQNfQ,4.2,31.0,1.0,tradamerican,1
40394761,bU_cbQ-wO5a1LkUE-6PDXg,3.6,68.0,1.0,"bakeries,desserts,cupcakes",0
40394770,_tNIDfDJvWyKkQMkN4sAWw,1.0,1.0,0.0,,0
40394838,r6omCw2kEMeKdLbESyKnOQ,3.3,3.0,0.0,bars,0
40394916,PjISf4rkN5UO-lHLmrdZjQ,3.9,154.0,1.0,"latin,puertorican",0
40394962,sIzs0yJQmpDHUGTgjG2BSQ,4.3,216.0,0.0,"catering,venues,eventplanning",1
40395055,QObHX0yR6zd0WfksRDbJTA,3.7,3419.0,3.0,italian,0
40395079,4nohlTsGHEDdpwYkRTt-fA,4.3,1293.0,1.0,"divebars,hotdog",1
40395087,YIFgTJUuihaHnEjWPSdABg,3.4,564.0,2.0,"sportsbars,steak,breakfast_brunch",0
40395110,tZoYA6CUZQtqQD1ZHKsoaQ,3.6,248.0,3.0,italian,0
40395122,-b7rslS7dLoG9rfvjKCZCw,3.3,104.0,1.0,"pizza,italian",0
40395169,yEUptnm_7YwxvJXRiUGiCA,3.9,65.0,1.0,sandwiches,0
40395211,64olT1goXFQEATQO_oiSLg,4.4,148.0,2.0,"cocktailbars,tradamerican,lounges",1
40395310,e9OifbKMcKf2mvht6_1pWQ,3.3,24.0,2.0,diners,0
40395343,WS0ipFMNDJDy_MOylP-JGw,2.7,520.0,3.0,french,0
40395366,4lBQFduDuS_kkMvfrp3sxQ,4.4,202.0,1.0,donuts,1
40395375,bC3o0NR-Or6JLRUANSknNw,3.1,7.0,0.0,,0
40395511,rKTUpfZ8aaLG3_oMhTVvtA,3.1,46.0,1.0,"hotdogs,burgers",0
40395525,7pdmdB6PohUO9AchXAgTBQ,4.5,18.0,1.0,"donuts,breakfast_brunch,tradamerican",1
40395554,B1Bf8SnkYPEKaqcUepwfTQ,3.2,78.0,1.0,"bagels,donuts,juicebars",0
40395597,Z3-u7Toxs9frrVAV-Uy5MQ,3.0,169.0,1.0,pizza,0
40395653,I2y2UGaJ-r6zKbh3J_sxeA,2.0,16.0,1.0,"hotdogs,burgers,coffee",0
40395826,cgiwHTmlUD-2em2MCvmzeA,4.1,271.0,2.0,indonesian,1
40395865,T2YddJ2__qyfBrJnQBr9MA,3.8,29.0,1.0,"pizza,kosher",0
40395872,k4_-ZC2ekJufKh_RwB-Ovw,2.6,169.0,2.0,dominican,0
40395882,G_3zhDXjdspDmNuSvct-Wg,2.8,47.0,1.0,"burgers,hotdogs",0
40395892,OtbPn7ePP9bikQ_jXKS28A,3.4,526.0,2.0,"tradamerican,pubs",0
40395906,Sed3XFzjgV3x9IcOYfLX2g,0.0,0.0,0.0,pizza,0
40395910,GGGIvPsp508Oe7XpR3dbXQ,2.1,98.0,1.0,"hotdogs,burgers,coffee",0
40395921,cBY_Yuh_m78qsmC37ToS1w,4.3,32.0,1.0,pizza,1
40395992,60l50aZiygrL2eRYKHcytA,1.8,21.0,1.0,"hotdogs,burgers,coffee",0
40396020,tvqtAjAyc7dplVVwhw3VZQ,4.2,380.0,2.0,"mexican,breakfast_brunch,cocktailbars",1
40396037,-ZhUZqLnB9uMCTqMSKGREA,2.6,59.0,2.0,"salad,delis",0
40396159,22nKUyCIbpnzR6R3_g1ptQ,4.0,5529.0,2.0,"italian,venues,seafood",1
40396183,ckm0mEU5Co05zraUCeMLgw,3.3,18.0,0.0,"bars,countrydancehalls",0
40396231,LvMQNBnI0ok62HrHqDywLQ,4.7,10.0,2.0,gourmet,1
40396264,iEUXrUUqGfUhpgYYSr5Zig,3.9,1239.0,2.0,italian,0
40396381,xBTqo83cgF4TvCjKFjlwqQ,3.4,100.0,2.0,"chinese,cuban",0
40396399,1PscDgBkgzqTZq19LvVtkg,1.5,31.0,1.0,"burgers,hotdogs,coffee",0
40396421,AiJ57vdvqBG431_eeDE8_w,3.5,379.0,2.0,"bakeries,coffee",0
40396445,vzAZ0wX0eY4EDh4CSly3Dg,3.5,304.0,2.0,colombian,0
40396464,c3eMI4_o4dPDDhPV_ibBYQ,4.0,4981.0,2.0,"bagels,breakfast_brunch,sandwiches",1
40396488,DY4VdJGzYUiiaQ8T58rFiA,2.0,5.0,0.0,"antiques,auctionhouses",0
40396492,8v41S0qUDb4-ervyr35-Sg,3.0,61.0,1.0,"pizza,salad,chicken_wings",0
40396496,4blgc4bVdCyv0JkWPZB6Sg,3.2,40.0,1.0,pizza,0
40396521,L_4WU4C-5fAHT7r5GbQbFQ,4.8,9.0,1.0,pubs,1
40396532,WuFIRXF0erQ3xfbTk6wvMA,3.2,427.0,2.0,"diners,breakfast_brunch,tradamerican",0
40396548,HaXbpA8etMMiqqFNYoltTg,4.4,219.0,1.0,pizza,1
40396622,Z22s9SoQOndAey4_SULrvA,3.1,421.0,2.0,"italian,spanish",0
40396769,fc-6zh8JkTSvVMA509dlAQ,2.6,37.0,1.0,"hotdogs,chicken_wings",0
40396906,4zD80JRgH8Cr88Ikl5qy6Q,3.3,164.0,1.0,irish_pubs,0
40396927,GnpMYuiz_jWPexVMKYr1SA,4.0,93.0,1.0,"coffee,creperies",1
40397066,lUJTTfuhJ7wFJeGd-DvDWw,2.8,20.0,2.0,chinese,0
40397116,dPZ9wSTz7QSAZAW0eZHlmQ,3.4,72.0,3.0,"spanish,basque,seafood",0
40397189,XTa5infpecABoyLZ86EH2w,3.9,250.0,1.0,bagels,0
40397219,PQfwvAvxA1C99xSY1iuBEg,2.4,27.0,2.0,"hotdogs,burgers",0
40397305,RblOaX5732Y6r1OtVoHOVA,3.7,3.0,0.0,newamerican,0
40397335,jYia13i0CBwNXadzAAxLJg,3.9,650.0,3.0,"japanese,sushi,steak",0
40397359,kHaMNNDYawvEjNogLPGFJQ,3.7,149.0,2.0,irish_pubs,0
40397439,Th7AUBr-jcPFvw5xI2q6IA,3.0,282.0,2.0,"delis,kosher",0
40397458,Cf_XvhoRJj9Ku0glKGu7aQ,4.2,727.0,1.0,pizza,1
40397492,pbUj94_m12hdxy06vnsUpA,3.7,381.0,2.0,"diners,hotdogs,breakfast_brunch",0
40397574,P9_wSbUqQORlAHBhGJw-xg,3.0,6.0,0.0,"italian,spanish,wine_bars",0
40397625,3VdNPvj6d6EJ2fZj7p1n9g,3.6,371.0,2.0,"pizza,italian",0
40397626,8TxtT_qnNxnriCNpzGqJdQ,4.4,90.0,1.0,"pizza,italian",1
40397642,jyQSRZbAJygq47hjVKtfGQ,4.3,124.0,2.0,cocktailbars,1
40397676,K_nsaXmlsyg0I8PoIjPXrA,3.9,697.0,4.0,steak,0
40397700,9C_BdVsUHA67BIx14DDedA,3.5,305.0,2.0,"musicvenues,divebars",0
40397723,p1k2pHZFIzZhmlzWa4poaw,2.6,54.0,1.0,"burgers,hotdogs",0
40397725,8G7FSv-uR_kdhFkP6RPZ0w,3.8,130.0,2.0,newamerican,0
40397763,2Fg8yoc7szohUZS9OPmFBw,2.3,3.0,0.0,sportsbars,0
40397780,U0deo-JRQmHrru0uSf6QWA,3.7,2116.0,3.0,"bbq,venues,tradamerican",0
40397797,vdrHSnRc1X2pJiLJuiOfGA,4.0,134.0,2.0,"pubs,newamerican",1
40397810,1-WJs7bMXXModhjcszw8ng,2.5,135.0,1.0,"swimmingpools,hotels",0
40397886,WgTn7lpHF8aMxD8rb5LSZw,3.3,192.0,1.0,coffee,0
40397969,3uJAt1EHG0x9pz_c91AHuQ,3.5,42.0,1.0,chinese,0
40398125,EU47dsc_vvByG3qPIMyRog,4.0,126.0,2.0,italian,1
40398138,CBX1E0afhB2zaBUWowRQ1g,4.1,12.0,0.0,bars,1
40398139,,,,,,0
40398306,562aZEpTDdYKDe5hWuDyFA,4.0,225.0,2.0,"italian,wine_bars,tapasmallplates",1
40398367,seru9NOkgbUQtMbltDwyVQ,1.5,68.0,1.0,"hotdogs,burgers",0
40398434,WrMu2G5M2im56uYKTd4Bgw,3.2,555.0,2.0,indpak,0
40398440,qhvFdRNypRCdSg_inFe-2A,4.0,1003.0,2.0,pizza,1
40398532,ZPqmeVVnpabOXE8bYuRVUA,5.0,20.0,2.0,"catering,customcakes,desserts",1
40398549,17K_q8rWLJJ7AMYP2ycEKg,3.6,123.0,2.0,"seafood,diners",0
40398556,tQcAwscj_LJ1hPtoJ_U_MA,4.5,612.0,2.0,colombian,1
40398561,iNJDjdm3C9pUTiEcSxOtCA,3.9,301.0,2.0,bars,0
40398578,R1cdY_SZ1xG_yHmGQGS8LA,3.2,25.0,0.0,cocktailbars,0
40398586,G-b9kvnRh0pLi4fsdcmwjg,4.0,106.0,2.0,"italian,venues",1
40398689,ft4-eCqO3kukSCsOChMV_g,4.1,185.0,2.0,"coffee,breakfast_brunch,bagels",1
40398690,ff9ZYWbWVBU6GL9fW3PPiw,3.7,287.0,1.0,"divebars,pubs",0
40398700,6j7v0CPCpLaCFk6D0ZoREg,2.8,103.0,1.0,pizza,0
40398795,aRbNFxUgbjx5DnDEkM6IxA,3.6,14.0,0.0,adultentertainment,0
40398811,ZA_kkILY0ZxT4TG8GLxSgw,3.9,262.0,3.0,"stripclubs,steak",0
40398910,KEEXuHCYhsQJ-zpJhu98bA,4.2,2769.0,1.0,pizza,1
40398989,XzkmePjJC0ryuqZp5qd12A,3.6,606.0,3.0,"italian,cocktailbars,venues",0
40399099,05aAwdHqE7Nd_TqzB-FZdQ,3.4,29.0,2.0,coffee,0
40399173,S2cWAHIk9SK9151Dosclqw,3.8,1095.0,2.0,"desserts,icecream",0
40399174,ZlwjT-jygnYqM5qDE0CuLQ,3.8,324.0,2.0,"italian,pizza",0
40399279,C8Ctyq7pXOPESK8cz_X2CA,3.7,434.0,2.0,italian,0
40399329,ycsULlWDvuj-jop3VESy4Q,3.8,140.0,3.0,"italian,seafood,cocktailbars",0
40399336,ucqro3H9oxQM4H8Mpklg4A,2.8,11.0,0.0,"dominican,latin",0
40399340,0gSoW8SXmChPjIRkQvXe7g,2.6,32.0,0.0,hospitals,0
40399372,rsyrT-xoQ58Pom4NmFLJcA,4.7,81.0,0.0,"vegan,juicebars,tacos",1
40399422,mgWuSSmTD900Ro-Qv0O7dA,3.0,128.0,1.0,pizza,0
40399472,XPuCR_UaPliuNQMzU2pNlQ,3.0,946.0,2.0,"italian,salad,soup",0
40399560,cw7K31iO2tb5drMtqZ9F8w,3.5,777.0,3.0,"tradamerican,italian,steak",0
40399569,veku2cg2qaV-7MxwhOMBmg,4.4,1043.0,2.0,"tradamerican,irish_pubs,cocktailbars",1
40399581,C4C0dU0WbwdPDBI9ORx8nw,3.5,56.0,0.0,peruvian,0
40399620,HUbcREzTpZnLiqVcJqXmMg,3.5,249.0,2.0,lounges,0
40399739,BwbYpXk1FPPCywXErgiVpg,2.8,6.0,2.0,"donuts,coffee,bagels",0
40399778,bpAV8389NqHP27dZfcDyug,1.9,19.0,1.0,"burgers,hotdogs,coffee",0
40399787,7EVYXcoJhnO_cUMpgdM-yg,1.4,7.0,0.0,coffee,0
40399817,-8_vEcBA2Lqd8786S-Ss-g,3.9,486.0,3.0,italian,0
40399834,xWUL-j6TQyKQHIfOtetu-Q,4.1,1517.0,3.0,"vegetarian,korean,vegan",1
40399852,iQZYOzNB7b-vTF806dlbYA,3.4,200.0,2.0,"sportsbars,pubs",0
40399886,fb50Bpk5UQKqrRlg1vIWfQ,1.4,20.0,1.0,"donuts,coffee",0
40399922,jTfTgoy4B1yonzEFawhRxg,2.7,63.0,0.0,"hotdogs,burgers",0
40399955,,,,,,0
40399986,LkbRdn_LSYd7q0hZ9ERu9w,3.5,153.0,2.0,diners,0
40400149,hayvcF_cFMSYa1Ha7PWbVw,3.0,44.0,3.0,"chinese,kosher,sushi",0
40400155,hgQxxv1WlmI7lMjLjp-2zA,3.8,300.0,2.0,"newamerican,breakfast_brunch,burgers",0
40400198,gEEqoeSekTOjRVmyY4fplA,3.9,1229.0,3.0,"latin,cuban,caribbean",0
40400209,ugzHlkx2ILYzs72_8hxV8w,4.0,268.0,2.0,tradamerican,1
40400429,A6GyXMviDoAjIrHJGo0RBw,4.3,178.0,2.0,bakeries,1
